"acres","trscode","point.lat","point.lon","polygon.lat","polygon.lon"
3.30337776,"T07R34E33",46.0386997285045,-118.563283291768,46.0349644013238,-118.554922312341
3.30337776,"T07R34E33",46.0386997285045,-118.563283291768,46.0349340588343,-118.565317716307
3.30337776,"T07R34E33",46.0386997285045,-118.563283291768,46.0349028781544,-118.575713120273
3.30337776,"T07R34E33",46.0386997285045,-118.563283291768,46.0392061472487,-118.575740612916
3.30337776,"T07R34E33",46.0386997285045,-118.563283291768,46.0393665768756,-118.565287541456
3.30337776,"T07R34E33",46.0386997285045,-118.563283291768,46.0394916348711,-118.55735088497
3.30337776,"T07R34E33",46.0386997285045,-118.563283291768,46.0494121202027,-118.557334959354
3.30337776,"T07R34E33",46.0386997285045,-118.563283291768,46.0493676961158,-118.554800271831
193.6112654,"T07R34E38",46.046603543239,-118.567787301541,46.0494121202027,-118.557334959354
193.6112654,"T07R34E38",46.046603543239,-118.567787301541,46.0394916348711,-118.55735088497
193.6112654,"T07R34E38",46.046603543239,-118.567787301541,46.0393665768756,-118.565287541456
193.6112654,"T07R34E38",46.046603543239,-118.567787301541,46.0392061472487,-118.575740612916
193.6112654,"T07R34E38",46.046603543239,-118.567787301541,46.0391261838923,-118.578244622673
193.6112654,"T07R34E38",46.046603543239,-118.567787301541,46.0492278859708,-118.578251663471
193.6112654,"T07R34E38",46.046603543239,-118.567787301541,46.0536676124489,-118.578287370379
193.6112654,"T07R34E38",46.046603543239,-118.567787301541,46.0537137129164,-118.575868520758
193.6112654,"T07R34E38",46.046603543239,-118.567787301541,46.0540800020855,-118.557319369014
193.6112654,"T07R34E38",46.046603543239,-118.567787301541,46.0494121202027,-118.557334959354
37.71517618,"T07R35E18",46.085410699695,-118.482385644137,46.0781146065492,-118.472055129435
37.71517618,"T07R35E18",46.085410699695,-118.482385644137,46.0781873614688,-118.492625493313
37.71517618,"T07R35E18",46.085410699695,-118.482385644137,46.0926245191498,-118.492805201317
37.71517618,"T07R35E18",46.085410699695,-118.482385644137,46.0926895627185,-118.472121849384
